2024-07-29 00:11:15,626 DEBUG   HandlerThread:15728 [handler.py:handle_request():146] handle_request: status_report
2024-07-29 00:11:20,660 INFO    Thread-17 :15728 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\mini-KRONOS\OneDrive\Documents\visuo_solution\experiment\wandb\run-20240729_000702-ftrgb2b4\files\output.log
2024-07-29 00:11:21,607 DEBUG   HandlerThread:15728 [handler.py:handle_request():146] handle_request: status_report
2024-07-29 00:11:23,909 DEBUG   HandlerThread:15728 [handler.py:handle_request():146] handle_request: log_artifact
2024-07-29 00:11:23,911 DEBUG   SenderThread:15728 [sender.py:send_request():409] send_request: log_artifact
2024-07-29 00:11:23,978 DEBUG   HandlerThread:15728 [handler.py:handle_request():146] handle_request: partial_history
2024-07-29 00:11:24,523 INFO    SenderThread:15728 [sender.py:send_request_log_artifact():1470] logged artifact run-ftrgb2b4-SQLQueries - {'id': 'QXJ0aWZhY3Q6MTA1NTA1NzU2OA==', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjMzNjk1NzI0Mg==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MTA1NTA1MDkwNg==', 'versionIndex': 1}}}
2024-07-29 00:11:24,525 DEBUG   SenderThread:15728 [sender.py:send():382] send: files
2024-07-29 00:11:24,526 INFO    SenderThread:15728 [sender.py:_save_file():1403] saving file media\table\SQL Queries_2_eab647d268118aa7a2bd.table.json with policy now
2024-07-29 00:11:24,528 DEBUG   SenderThread:15728 [sender.py:send():382] send: history
2024-07-29 00:11:24,529 DEBUG   SenderThread:15728 [sender.py:send_request():409] send_request: summary_record
2024-07-29 00:11:24,530 INFO    SenderThread:15728 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-07-29 00:11:24,778 INFO    Thread-17 :15728 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\mini-KRONOS\OneDrive\Documents\visuo_solution\experiment\wandb\run-20240729_000702-ftrgb2b4\files\wandb-summary.json
2024-07-29 00:11:24,779 INFO    Thread-17 :15728 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\mini-KRONOS\OneDrive\Documents\visuo_solution\experiment\wandb\run-20240729_000702-ftrgb2b4\files\media\table\SQL Queries_2_eab647d268118aa7a2bd.table.json
2024-07-29 00:11:24,782 INFO    Thread-17 :15728 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\mini-KRONOS\OneDrive\Documents\visuo_solution\experiment\wandb\run-20240729_000702-ftrgb2b4\files\media\table
2024-07-29 00:11:25,023 INFO    wandb-upload_0:15728 [upload_job.py:push():131] Uploaded file C:\Users\MINI-K~1\AppData\Local\Temp\tmpr92jfyzwwandb\sm4ip3oy-media/table/SQL Queries_2_eab647d268118aa7a2bd.table.json
2024-07-29 00:11:25,922 INFO    wandb-upload_0:15728 [upload_job.py:push():131] Uploaded file C:\Users\MINI-K~1\AppData\Local\Temp\tmpr92jfyzwwandb\lilhf8c9-media/table/SQL Queries_2_eab647d268118aa7a2bd.table.json
2024-07-29 00:11:26,181 INFO    wandb-upload_1:15728 [upload_job.py:push():89] Uploaded file C:\Users\mini-KRONOS\AppData\Local\wandb\wandb\artifacts\staging\tmpftx8_0_j
2024-07-29 00:11:26,276 DEBUG   HandlerThread:15728 [handler.py:handle_request():146] handle_request: internal_messages
2024-07-29 00:11:26,393 DEBUG   HandlerThread:15728 [handler.py:handle_request():146] handle_request: stop_status
2024-07-29 00:11:26,394 DEBUG   SenderThread:15728 [sender.py:send_request():409] send_request: stop_status
2024-07-29 00:11:26,811 INFO    Thread-17 :15728 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\mini-KRONOS\OneDrive\Documents\visuo_solution\experiment\wandb\run-20240729_000702-ftrgb2b4\files\output.log
2024-07-29 00:11:27,592 DEBUG   HandlerThread:15728 [handler.py:handle_request():146] handle_request: status_report
2024-07-29 00:11:32,642 DEBUG   HandlerThread:15728 [handler.py:handle_request():146] handle_request: status_report
2024-07-29 00:11:34,281 DEBUG   SenderThread:15728 [sender.py:send():382] send: stats
2024-07-29 00:11:37,327 INFO    Thread-17 :15728 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\mini-KRONOS\OneDrive\Documents\visuo_solution\experiment\wandb\run-20240729_000702-ftrgb2b4\files\output.log
2024-07-29 00:11:37,903 DEBUG   HandlerThread:15728 [handler.py:handle_request():146] handle_request: status_report
2024-07-29 00:11:41,291 DEBUG   HandlerThread:15728 [handler.py:handle_request():146] handle_request: internal_messages
2024-07-29 00:11:41,418 DEBUG   HandlerThread:15728 [handler.py:handle_request():146] handle_request: stop_status
2024-07-29 00:11:41,419 DEBUG   SenderThread:15728 [sender.py:send_request():409] send_request: stop_status
2024-07-29 00:11:41,437 INFO    Thread-17 :15728 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\mini-KRONOS\OneDrive\Documents\visuo_solution\experiment\wandb\run-20240729_000702-ftrgb2b4\files\output.log
2024-07-29 00:11:43,693 DEBUG   HandlerThread:15728 [handler.py:handle_request():146] handle_request: status_report
2024-07-29 00:11:48,718 DEBUG   HandlerThread:15728 [handler.py:handle_request():146] handle_request: status_report
